113	5	47	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:15:32	1	2014-11-18 11:16:58	550	3b89dcb1-d14a-40ce-a268-bd78159f804b
114	5	48	\N	\N	\N	173	\N	\N	0	4	2014-11-20 18:16:32	1	2014-11-18 11:51:57	650	28271c6d-5843-4710-89c5-c26f845faae8
115	5	49	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:15:08	1	2014-11-18 11:57:15	500	76f33384-d454-4cc3-b584-ddc8957ac04d
116	5	50	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:15:34	1	2014-11-18 11:57:58	525	bed6fe77-9478-46d2-a648-4e10d8d557f5
117	5	51	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:15:43	1	2014-11-18 12:01:06	650	7817b56f-6994-450d-a6a1-7f76f35ab08f
118	5	52	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:15:52	1	2014-11-18 12:01:31	750	2670370e-30b5-4e3c-a040-0bab8aef3f0f
119	5	53	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:15:49	1	2014-11-18 12:01:38	700	055f36b5-1cec-429f-8ac0-ccef84b3aa2b
120	5	54	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:16:03	1	2014-11-18 12:02:26	775	cda43faa-e009-49d1-a1d2-ab4c15e5d327
121	5	55	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:16:15	1	2014-11-18 12:04:05	900	52fa4ca9-4d85-4450-8d2e-63af9f21bb0e
122	5	56	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:16:35	1	2014-11-18 12:05:50	500	11fc5911-b887-440c-a81c-adf3a1bb04e4
123	5	57	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:16:39	1	2014-11-18 12:07:15	550	ffd82a15-7dd9-4336-9695-84a448532260
124	5	58	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:16:43	1	2014-11-18 12:08:56	600	81c3e431-d7d6-4729-945e-8950ceb6fb95
125	5	59	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:16:50	1	2014-11-18 12:10:13	700	1ff49db2-8729-46f7-b752-b6fd8020788c
126	5	60	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:16:54	1	2014-11-18 12:12:20	750	1c52e70a-7035-400a-aeb7-bbb14102475a
127	5	61	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:16:57	1	2014-11-18 12:12:33	800	95f8abeb-7526-4ff0-8603-eeb0c1e087c3
128	5	62	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:17:00	1	2014-11-18 12:16:29	850	ff6c70ea-6a57-4dfb-9ef1-160d572a4513
129	5	63	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:17:06	1	2014-11-18 12:16:46	950	306fc6b2-5fb3-4a70-89f2-8f773177ad7a
130	5	64	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:17:09	1	2014-11-18 12:16:59	1000	f98ca8c0-5b79-4845-950b-aeac3cceddf7
131	5	65	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:16:45	1	2014-11-18 12:17:52	650	3af2fe2a-b493-4499-9d5d-3af9020e13c4
136	5	70	\N	\N	\N	173	\N	\N	0	4	2014-11-20 18:14:40	1	2014-11-18 14:00:20	500	30dc9bdd-7f97-41fe-a4cc-4ef738efaf82
137	5	71	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:16:12	1	2014-11-18 14:16:27	850	285d6e32-fcaa-477d-8b8c-b5a453f2a83b
138	5	72	\N	\N	\N	173	\N	\N	0	4	2014-11-20 18:14:43	1	2014-11-18 14:24:01	550	e8d683e1-e871-4637-a160-944c28fdc398
139	6	70	\N	\N	\N	176	\N	\N	0	4	2014-11-20 18:31:03	4	2014-11-18 23:18:09	500	0ed1e202-5ce0-4ac3-ad39-5fcb73bc23c7
141	6	48	\N	\N	\N	307	\N	\N	0	1	2014-12-03 15:16:42	4	2014-11-18 23:18:48	500	d23f0f41-3577-427f-b23e-64d7f6b60dc9
143	6	50	\N	\N	\N	177	\N	\N	0	4	2014-12-02 11:00:21	4	2014-11-18 23:19:22	250	d9974aaf-fec6-4503-9798-4f01e76ac23f
144	6	47	\N	\N	\N	177	\N	\N	0	4	2014-11-20 18:32:20	4	2014-11-18 23:19:32	600	c67680f1-6541-4a39-adb1-460e6d37e3a0
145	6	51	\N	\N	\N	177	\N	\N	0	4	2014-11-20 18:32:26	4	2014-11-18 23:19:51	700	31a87f3e-c71c-46e3-aefc-e420550ec329
148	6	54	\N	\N	\N	177	\N	\N	0	1	2014-12-02 14:41:17	4	2014-11-18 23:20:37	650	4abba197-b7d3-48a2-8eec-af1cfdfb6155
149	6	71	\N	\N	\N	176	\N	\N	0	1	2014-12-03 14:46:07	4	2014-11-18 23:20:52	250	f1e87504-c933-40dc-b483-e2c22cda3ac5
150	6	55	\N	\N	\N	177	\N	\N	0	1	2014-12-02 14:41:34	4	2014-11-18 23:21:08	737.5	087fd378-e15c-447b-92f4-8643bb4541df
151	6	56	\N	\N	\N	271	\N	\N	0	1	2014-12-03 12:01:28	4	2014-11-18 23:21:20	550	73ab4352-346a-4910-b130-c69a6a3bfc36
152	6	57	\N	\N	\N	271	\N	\N	0	4	2014-12-03 09:40:45	4	2014-11-18 23:21:31	500	c02de998-5070-4a98-bc4c-67ce24ad7bd7
153	6	58	\N	\N	\N	300	\N	\N	0	1	2014-12-03 12:00:26	4	2014-11-18 23:21:43	550	7303daba-748f-4733-a5e7-b9e7e4d2648f
155	6	60	\N	\N	\N	234	\N	\N	0	1	2014-12-03 16:53:08	4	2014-11-18 23:22:24	196.875	8b807c84-2ac0-436b-a8a9-7d0b7726cd40
157	6	62	\N	\N	\N	234	\N	\N	0	1	2014-12-03 14:26:43	4	2014-11-18 23:23:27	562.5	c8e1af42-a937-46f2-a4e0-2cfe2c70ff3f
158	6	63	\N	\N	\N	234	\N	\N	0	1	2014-12-03 16:53:24	4	2014-11-18 23:25:23	412.5	bc80ae04-f8c5-4d04-ac8d-74cdc3b1661a
161	6	76	\N	\N	\N	176	\N	\N	0	4	2014-11-20 18:31:29	4	2014-11-18 23:40:25	600	907b829b-e396-4c5c-ab01-16cc03b1493b
162	5	76	\N	\N	\N	173	\N	\N	0	4	2014-11-20 18:14:46	4	2014-11-18 23:41:58	600	f1d49505-b121-4533-ae69-c0ef88427c29
163	5	77	\N	\N	\N	175	\N	\N	0	4	2014-11-20 18:17:03	4	2014-11-18 23:51:38	900	799a9c1f-37ba-441d-bd26-39dd30112781
166	5	78	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:16:01	4	2014-11-18 23:55:05	800	d26c6c72-d4a3-4795-9966-c925da4d721e
167	5	79	\N	\N	\N	174	\N	\N	0	4	2014-11-20 18:15:39	4	2014-11-19 00:06:21	600	c6d4a4c8-9908-440c-9550-c2cc335033e2
173	5	81	3	\N	\N	\N	\N	\N	0	\N	\N	4	2014-11-20 18:14:29	51	736f0fe9-e805-436f-80c6-adaf76864b67
174	5	80	4	\N	\N	\N	\N	\N	0	\N	\N	4	2014-11-20 18:15:00	101	abe25014-3533-42e3-bcb7-30370dfe648d
175	5	82	5	\N	\N	\N	\N	\N	0	\N	\N	4	2014-11-20 18:16:27	151	a9c895b1-3e07-4d7f-ae6f-608457a5dacf
176	6	85	10	\N	\N	\N	\N	\N	0	1	2014-12-03 15:16:35	4	2014-11-20 18:30:55	63.5	1788023f-c879-49b2-aea3-7d480069be02
177	6	86	2	\N	\N	\N	\N	\N	0	4	2014-12-02 11:00:04	4	2014-11-20 18:32:05	1	8f7d2b60-e161-4704-afcf-43600437b8db
178	6	87	5	\N	\N	\N	\N	\N	0	1	2014-12-03 12:06:12	4	2014-11-20 18:33:11	1	af4c280d-b143-4629-b979-969a5ffca8d5
179	7	89	1	\N	\N	\N	\N	\N	0	4	2014-12-02 20:54:01	4	2014-11-20 18:32:05	1	e302616d-1248-4b4c-96fa-92e6a4bc6cad
181	7	90	2	\N	\N	\N	\N	\N	0	4	2014-12-02 21:55:03	4	2014-11-20 18:33:11	1	2a32fcdd-01f2-45bc-9b0e-86f2ece29f2c
182	7	58	\N	\N	\N	179	\N	\N	0	4	2014-12-02 20:54:36	4	2014-11-18 23:21:43	375	e44d2aa5-2d5b-4dfa-8cc7-9c37a9dc8c51
186	7	56	\N	\N	\N	179	\N	\N	0	4	2014-12-02 20:54:46	4	2014-11-18 23:21:20	468.75	87c11756-cb34-4dd1-a704-af82a7af0b39
195	7	57	\N	\N	\N	179	\N	\N	0	4	2014-12-02 20:54:39	4	2014-11-18 23:21:31	437.5	67592a0b-2cca-4849-87b3-dc5bcdf83b90
202	7	63	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:47	4	2014-11-18 23:25:23	644.9219	cd179d68-1575-4ac3-8f15-c1d6539ec799
204	7	50	\N	\N	\N	179	\N	\N	0	4	2014-12-02 20:54:23	4	2014-11-18 23:19:22	250	f34a0b38-884d-40f6-97aa-dfcc45726303
206	7	62	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:53	4	2014-11-18 23:23:27	647.46094	c135190e-e315-4790-95d2-d09f899b4c09
209	7	60	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:35	4	2014-11-18 23:22:24	629.6875	58c03c62-bea2-485b-be2c-409fcb837769
212	6	91	\N	\N	\N	300	\N	\N	0	1	2014-12-03 12:00:23	1	2014-12-02 14:14:07	500	729fa6d5-2772-46a2-bbb1-e8d022357288
213	6	92	\N	\N	\N	220	\N	\N	0	4	2014-12-02 19:25:29	1	2014-12-02 14:30:16	500	8bf0972d-93ef-43e8-9031-69eec658618f
214	6	93	\N	\N	\N	220	\N	\N	0	4	2014-12-02 19:25:34	1	2014-12-02 14:31:15	550	3dfcd3e7-1944-45d7-828a-6dbe292f08df
216	6	95	\N	\N	\N	178	\N	\N	0	1	2014-12-02 14:55:00	1	2014-12-02 14:35:40	575	85f951f2-5b30-4a55-b623-8c8186e696ef
219	6	98	\N	\N	\N	178	\N	\N	0	1	2014-12-02 15:00:23	1	2014-12-02 15:00:14	631.25	dbbf252b-9bae-4600-906a-387f76706b26
220	6	99	7	\N	\N	\N	\N	\N	0	1	2014-12-03 12:28:56	4	2014-12-02 19:25:22	1	b5ee767e-8253-4d80-a021-41e31b72aae9
221	7	100	\N	\N	\N	179	\N	\N	0	\N	\N	4	2014-12-02 20:55:37	484.375	9efef67a-756a-4e77-870f-54f2b955fb82
223	7	101	\N	\N	\N	179	\N	\N	0	\N	\N	4	2014-12-02 21:05:35	496.09375	c73d6716-9ed4-497b-9763-b4f5db665a6a
224	7	102	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:02	4	2014-12-02 21:07:12	325	1ad2fde5-4726-46c3-a3aa-55586c17a572
225	6	103	\N	\N	\N	220	\N	\N	0	\N	\N	4	2014-12-02 21:07:24	250	269499a7-f1b7-44f0-ab36-2835d3e4b6ac
227	7	92	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:06	4	2014-12-02 21:13:12	487.5	861346aa-2846-4ada-8737-5897d6650721
228	7	93	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:13	4	2014-12-02 21:13:28	568.75	76161be5-b377-4248-b51f-c850d4ecb633
229	6	105	\N	\N	\N	220	\N	\N	0	\N	\N	4	2014-12-02 21:14:25	600	23772a29-7bbe-4e68-9f64-c4a2d0b05e84
230	7	105	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:18	4	2014-12-02 21:15:42	528.125	26150da6-42f3-4137-b3ae-025d7a8af002
231	6	106	\N	\N	\N	220	\N	\N	0	\N	\N	4	2014-12-02 21:16:32	650	4000a191-2123-4303-9d44-a30266197dc8
232	7	106	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:24	4	2014-12-02 21:16:43	548.4375	9f20c916-99a2-469e-8338-7c57d334f0cc
233	7	107	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:29	4	2014-12-02 21:19:46	609.375	2a8ffc0c-1a5f-4de3-bf1f-efa444f1edfb
234	6	108	9	\N	\N	\N	\N	\N	0	1	2014-12-03 14:21:42	4	2014-12-02 21:20:20	51	aae27861-5001-4eb2-b3b9-03e00c31d372
236	7	109	\N	\N	\N	181	\N	\N	0	4	2014-12-02 21:54:41	4	2014-12-02 21:30:03	639.84375	8724fcac-844f-4f2d-b5d8-9488cf51a3d9
237	6	109	\N	\N	\N	234	\N	\N	0	1	2014-12-03 14:24:27	4	2014-12-02 21:30:12	262.5	8817c2cf-0e2f-4262-b92f-f04819bd2d87
240	8	89	1	\N	\N	\N	\N	\N	0	4	2014-12-02 20:54:01	4	2014-11-20 18:32:05	1	399b07b5-a6da-4501-b337-0ebca841e448
246	8	76	\N	\N	\N	240	\N	\N	0	4	2014-12-02 22:31:40	4	2014-11-18 23:40:25	457.03125	274d2ab9-b63e-4b04-ad41-95d7314c9621
254	8	48	\N	\N	\N	240	\N	\N	0	4	2014-12-02 22:29:56	4	2014-11-18 23:18:48	453.125	ae99dce0-5fd1-495c-9edf-aa37f33b3ab0
266	8	70	\N	\N	\N	240	\N	\N	0	4	2014-12-02 22:31:49	4	2014-11-18 23:18:09	455.07812	79df2698-19b5-4baa-9e4a-533c5e94ed76
267	8	50	\N	\N	\N	240	\N	\N	0	4	2014-12-02 20:54:23	4	2014-11-18 23:19:22	250	3c3f1c9c-11da-44cd-8e36-a38ea9cb2cad
270	8	71	\N	\N	\N	240	\N	\N	0	\N	\N	4	2014-12-02 22:37:34	453.61328	166a3083-bc9d-46e3-974b-eaa81492d3b6
271	6	111	4	\N	\N	\N	\N	\N	0	1	2014-12-03 12:01:18	4	2014-12-03 09:40:36	1	22352593-23b3-4210-a3f4-6c56d23ed009
300	6	116	3	\N	\N	\N	\N	\N	0	1	2014-12-03 12:00:07	1	2014-12-03 11:57:28	1	3e5d95b7-386b-42fb-8044-e37298687c42
301	6	117	6	\N	\N	\N	\N	\N	0	1	2014-12-03 14:13:39	1	2014-12-03 14:13:35	1	8307f45e-e0d7-4e8f-ad30-659238575c9a
302	6	118	\N	\N	\N	301	\N	\N	0	1	2014-12-03 14:20:30	1	2014-12-03 14:20:27	500	caf627ac-4082-4555-a181-f5830aab1dfd
303	6	119	8	\N	\N	\N	\N	\N	0	1	2014-12-03 14:22:39	1	2014-12-03 14:22:35	26	34c9c54e-cbe5-43b5-a9e5-747d618d2e60
304	6	107	\N	\N	\N	234	\N	\N	0	1	2014-12-03 14:30:10	1	2014-12-03 14:30:04	131.25	68826378-2a71-4181-b02c-1646260b4163
305	6	120	\N	\N	\N	303	\N	\N	0	1	2014-12-03 14:31:13	1	2014-12-03 14:31:06	500	4855ac25-a1c2-4438-b7af-7b7905e1fb73
306	6	121	\N	\N	\N	176	\N	\N	0	1	2014-12-03 15:08:44	1	2014-12-03 15:08:38	125	ac1174df-b61d-4368-bc4f-c120cbc2be01
307	6	122	11	\N	\N	\N	\N	\N	0	1	2014-12-03 15:16:26	1	2014-12-03 15:16:16	76	8b8092eb-861b-45d1-bfa0-a8baed33c4d2
308	6	123	\N	\N	\N	307	\N	\N	0	1	2014-12-03 15:59:56	1	2014-12-03 15:59:51	550	35d668fa-51d5-4501-9e4a-26cf43b64cbc
309	6	124	\N	\N	\N	176	\N	\N	0	1	2014-12-03 16:39:46	1	2014-12-03 16:39:28	650	3f268a5a-44d2-4917-b6ab-8d1370f58d8c
310	6	125	\N	\N	\N	178	\N	\N	0	1	2014-12-03 17:19:13	1	2014-12-03 17:19:03	593.75	e64707a7-ff0c-49df-99ee-f5796377fe69
311	8	126	\N	\N	\N	240	\N	\N	0	\N	\N	4	2014-12-04 18:55:00	507.03125	2b8f63f5-6e45-4a1d-a599-9f0b3e6599d1
312	8	127	\N	\N	\N	240	\N	\N	0	\N	\N	4	2014-12-04 18:55:18	557.03125	58f477ce-2240-46e7-aa58-332fdc4112e6
313	8	128	\N	\N	\N	240	\N	\N	0	\N	\N	4	2014-12-04 18:56:05	607.03125	8cf9508a-a84f-4d90-99d7-87b1526917d5
314	7	118	\N	\N	\N	179	\N	\N	0	\N	\N	4	2014-12-04 22:34:49	546.09375	b10c1afd-c6ba-45d2-b53b-d0cd048c5c9f
315	7	120	\N	\N	\N	179	\N	\N	0	\N	\N	4	2014-12-04 22:35:17	596.09375	d74c13c0-5168-47f1-b126-43140c8f0983
316	7	125	\N	\N	\N	179	\N	\N	0	\N	\N	4	2014-12-04 22:36:51	488.28125	e14e6adc-38ae-4223-8e9b-393e21dda1b8
